timestamp_utc,pmid,doi,year,title,journal,decision,stage,include_reason,exclude_reason,flag_reason,background_reason,needs_human_review,reviewer_votes,evidence_spans,source_path,copy_path,confidence_score,confidence,reviewer_votes_normalized,automated_vote_count,automated_votes_summary
2026-07-27T12:23:32.158013+00:00,30229562,10.1002/mrm.27413,2019,Tilted-CAIPI for highly accelerated distortion-free EPI with point spread function (PSF) encoding.,Magnetic resonance in medicine,exclude,fulltext_screening,,"wrong_outcome: Proposes a new distortion-free EPI acquisition/reconstruction technique demonstrated by image-quality/SNR, with no safety- or fidelity-evaluation contribution.",,,FALSE,"{""Dat Mai_fulltext"": ""exclude""}","[""To develop a method for fast distortion- and blurring-free imaging.""]",2019 - Tilted-CAIPI for highly accelerated distortion-free EPI with point spread function (PSF) encoding. - PMID 30229562.md,,0.82,medium,{},1,"{""exclude"": 1}"
2026-07-27T12:23:32.158013+00:00,30511280,10.1007/s10278-018-0146-z,2019,Toward Automatic Detection of Radiation-Induced Cerebral Microbleeds Using a 3D Deep Residual Network.,Journal of digital imaging,exclude,fulltext_screening,,"wrong_intervention_or_index: Deep-learning lesion detection/CAD of microbleeds, not evaluation of MRI reconstruction safety or fidelity.",,,FALSE,"{""Dat Mai_fulltext"": ""exclude""}","[""3D deep residual network that can distinguish true microbleeds from false positive mimics""]",2019 - Toward Automatic Detection of Radiation-Induced Cerebral Microbleeds Using a 3D Deep Residual Network. - PMID 30511280.md,,0.9,high,{},1,"{""exclude"": 1}"
2026-07-27T12:23:32.158013+00:00,31173439,10.1002/hbm.24691,2019,Towards an optimised processing pipeline for diffusion magnetic resonance imaging data: Effects of artefact corrections on diffusion metrics and their age associations in UK Biobank.,Human brain mapping,exclude,fulltext_screening,,"out_of_scope: Evaluates diffusion post-processing/artefact-correction pipeline effects on diffusion metrics, not fidelity/safety of image reconstruction.",,,FALSE,"{""Dat Mai_fulltext"": ""exclude""}","[""Effects of artefact corrections on diffusion metrics and their age associations""]",2019 - Towards an optimised processing pipeline for diffusion magnetic resonance imaging data Effects of artefact corrections o - PMID 31173439.md,,0.78,medium,{},1,"{""exclude"": 1}"
2026-07-27T12:23:32.158013+00:00,30375043,10.1002/mrm.27549,2019,Translation of Carbon-13 EPI for hyperpolarized MR molecular imaging of prostate and brain cancer patients.,Magnetic resonance in medicine,exclude,fulltext_screening,,out_of_scope: Develops a hyperpolarized 13C EPI molecular imaging sequence; no reconstruction safety/fidelity evaluation methodology.,,,FALSE,"{""Dat Mai_fulltext"": ""exclude""}","[""To develop and translate a metabolite-specific imaging sequence using a symmetric echo planar readout""]",2019 - Translation of Carbon-13 EPI for hyperpolarized MR molecular imaging of prostate and brain cancer patients. - PMID 30375043.md,,0.85,high,{},1,"{""exclude"": 1}"
2026-07-27T12:23:32.158013+00:00,32822818,10.1016/j.mri.2020.08.001,2020,A deep learning-based method for improving reliability of multicenter diffusion kurtosis imaging with varied acquisition protocols.,Magnetic resonance imaging,exclude,fulltext_Thu_adjudication,,"wrong_outcome: Full text matches the title; the CNN jointly fits and harmonises DKI parameter maps across scanners, and 'reliability' here means reduced inter-scanner variance and improved reproducibility of kurtosis metrics, not detection ...",,,FALSE,"{""Dat Mai_fulltext"": ""flagged"", ""Thu_adjudicator"": ""exclude""}","[""the inter-scanner variation of DKI measures within white matter was reduced by 51.5% in mean kurtosis"", ""the harmonization network was able to reconstruct reliable DKI values from high data variability""]",2020 - A deep learning-based method for improving reliability of multicenter diffusion kurtosis imaging with varied acquisition - PMID 32822818.md,,0.62,low,"{""Thu_adjudicator"": ""exclude""}",1,"{""flagged"": 1}"
2026-07-27T12:23:32.158013+00:00,32305565,10.1016/j.neuroimage.2020.116861,2020,A field-monitoring-based approach for correcting eddy-current-induced artifacts of up to the 2nd spatial order in human-connectome-project-style multiband diffusion MRI experiment at 7T: A pilot study.,NeuroImage,exclude,fulltext_screening,,out_of_scope: Physics-based field-monitoring eddy-current correction demonstrated by image-quality comparison; not an AI reconstruction safety/fidelity evaluation.,,,FALSE,"{""Dat Mai_fulltext"": ""exclude""}","[""correcting eddy-current-induced artifacts of up to the 2nd spatial order""]",2020 - A field-monitoring-based approach for correcting eddy-current-induced artifacts of up to the 2nd spatial order in human- - PMID 32305565.md,,0.75,medium,{},1,"{""exclude"": 1}"
2026-07-27T12:23:32.158013+00:00,32208974,10.1177/1535370220914285,2020,A generative adversarial network for artifact removal in photoacoustic computed tomography with a linear-array transducer.,"Experimental biology and medicine (Maywood, N.J.)",exclude,fulltext_screening,,"wrong_intervention_or_index: Artifact removal in photoacoustic computed tomography, not brain MRI reconstruction.",,,FALSE,"{""Dat Mai_fulltext"": ""exclude""}","[""reduce the limited-view and limited-bandwidth artifacts in PACT""]",2020 - A generative adversarial network for artifact removal in photoacoustic computed tomography with a linear-array transduce - PMID 32208974.md,,0.9,high,{},1,"{""exclude"": 1}"
2026-07-27T12:23:32.158013+00:00,32882339,10.1016/j.mri.2020.08.013,2020,A multi-scale residual network for accelerated radial MR parameter mapping.,Magnetic resonance imaging,exclude,fulltext_screening,,wrong_outcome: DL reconstruction method for accelerated parameter mapping evaluated by image-quality metrics; no safety/fidelity-evaluation contribution.,,,FALSE,"{""Dat Mai_fulltext"": ""exclude""}","[""multi-scale residual network (MS-ResNet) for image reconstruction""]",2020 - A multi-scale residual network for accelerated radial MR parameter mapping. - PMID 32882339.md,,0.72,medium,{},1,"{""exclude"": 1}"
2026-07-27T12:23:32.158013+00:00,,10.1186/s40543-020-0205-1,2020,Accelerating the computation for real-time application of the sinc function using graphics processing units,Journal of Analytical Science and Technology,exclude,fulltext_screening,,out_of_scope: GPU acceleration of a sinc interpolation kernel for reconstruction speed; not a safety/fidelity evaluation of brain MRI reconstruction.,,,FALSE,"{""Dat Mai_fulltext"": ""exclude""}","[""Accelerating the computation for real-time application of the sinc function""]",2020 - Accelerating the computation for real-time application of the sinc function using graphics processing units - SPRINGER 10.1186_s40543-020-0205-1.md,,0.85,high,{},1,"{""exclude"": 1}"
2026-07-27T12:23:32.158013+00:00,31402519,10.1002/mrm.27900,2020,Automated adaptive preconditioner for quantitative susceptibility mapping.,Magnetic resonance in medicine,exclude,fulltext_screening,,wrong_outcome: QSM reconstruction preconditioner method evaluated by convergence/image quality; no safety/fidelity-evaluation contribution.,,,FALSE,"{""Dat Mai_fulltext"": ""exclude""}","[""automated adaptive preconditioner for QSM reconstruction with improved susceptibility quantification accuracy""]",2020 - Automated adaptive preconditioner for quantitative susceptibility mapping. - PMID 31402519.md,,0.75,medium,{},1,"{""exclude"": 1}"
2026-07-27T12:23:32.158013+00:00,32145076,10.1002/mp.14124,2020,Cone-beam CT for imaging of the head/brain: Development and assessment of scanner prototype and reconstruction algorithms.,Medical physics,exclude,fulltext_screening,,"wrong_intervention_or_index: Cone-beam CT scanner/reconstruction development, not brain MRI reconstruction.",,,FALSE,"{""Dat Mai_fulltext"": ""exclude""}","[""cone-beam computed tomography (CBCT) scanner for point-of-care detection""]",2020 - Cone-beam CT for imaging of the head brain Development and assessment of scanner prototype and reconstruction algorithms - PMID 32145076.md,,0.9,high,{},1,"{""exclude"": 1}"
2026-07-27T12:23:32.158013+00:00,,10.1109/tci.2020.3023598,2020,Contrast-Medium Anisotropy-Aware Tensor Total Variation Model for Robust Cerebral Perfusion CT Reconstruction With Low-Dose Scans,IEEE Transactions on Computational Imaging,exclude,fulltext_screening,,"wrong_intervention_or_index: Low-dose cerebral perfusion CT reconstruction model, not MRI.",,,FALSE,"{""Dat Mai_fulltext"": ""exclude""}","[""Robust Cerebral Perfusion CT Reconstruction With Low-Dose Scans""]",2020 - Contrast-Medium Anisotropy-Aware Tensor Total Variation Model for Robust Cerebral Perfusion CT Reconstruction With Low-D - IEEEXPLORE 9195141.md,,0.9,high,{},1,"{""exclude"": 1}"
2026-07-27T12:23:32.158013+00:00,32054615,10.3174/ajnr.a6436,2020,Correction of Motion Artifacts Using a Multiscale Fully Convolutional Neural Network.,AJNR. American journal of neuroradiology,include,fulltext_Thu_adjudication,"Full text matches the title and goes beyond routine metrics: the CNN motion-correction of brain MRI is validated with a blinded two-neuroradiologist reader study on real patient motion, with simulation-based ground truth, explicit checks th ...",,,,FALSE,"{""Dat Mai_fulltext"": ""flagged"", ""Thu_adjudicator"": ""include""}","[""Application of the network resulted in notably improved image quality without the loss of morphologic information"", ""a blinded reader study was conducted in which 2 experienced neuroradiologists visually assessed the degree of motion arti ...",2020 - Correction of Motion Artifacts Using a Multiscale Fully Convolutional Neural Network. - PMID 32054615.md,,0.7,medium,"{""Thu_adjudicator"": ""include""}",1,"{""flagged"": 1}"
2026-07-27T12:23:32.158013+00:00,32694561,10.1038/s41598-020-68853-y,2020,Cortical network responses map onto data-driven features that capture visual semantics of movie fragments.,Scientific reports,exclude,fulltext_screening,,out_of_scope: Neuroscience encoding study mapping cortical responses to semantic features; unrelated to MRI reconstruction safety.,,,FALSE,"{""Dat Mai_fulltext"": ""exclude""}","[""modeling the cortical responses to semantic information""]",2020 - Cortical network responses map onto data-driven features that capture visual semantics of movie fragments. - PMID 32694561.md,,0.92,high,{},1,"{""exclude"": 1}"
2026-07-27T12:23:32.158013+00:00,,10.1109/nss/mic42677.2020.9507980,2020,Deep Learning PET Epilepsy Detection with a Novel Symmetric Loss Convolutional Autoencoder,2020 IEEE Nuclear Science Symposium and Medical Imaging Conference (NSS/MIC),exclude,fulltext_screening,,"wrong_intervention_or_index: FDG-PET anomaly detection via autoencoder reconstruction error, not brain MRI reconstruction safety.",,,FALSE,"{""Dat Mai_fulltext"": ""exclude""}","[""anomaly detection in FDG brain PET""]",2020 - Deep Learning PET Epilepsy Detection with a Novel Symmetric Loss Convolutional Autoencoder - IEEEXPLORE 9507980.md,,0.88,high,{},1,"{""exclude"": 1}"
2026-07-27T12:23:32.158013+00:00,31760212,10.1016/j.clinph.2019.09.031,2020,Detection of mesial temporal lobe epileptiform discharges on intracranial electrodes using deep learning.,Clinical neurophysiology,exclude,fulltext_screening,,"out_of_scope: Deep learning detection of epileptiform discharges on intracranial EEG, not imaging reconstruction.",,,FALSE,"{""Dat Mai_fulltext"": ""exclude""}","[""detect mesial temporal lobe (mTL) epileptiform discharges on intracranial electrode recordings""]",2020 - Detection of mesial temporal lobe epileptiform discharges on intracranial electrodes using deep learning. - PMID 31760212.md,,0.92,high,{},1,"{""exclude"": 1}"
2026-07-27T12:23:32.158013+00:00,32890675,10.1016/j.mri.2020.08.025,2020,Diagnostic quality assessment of IR-prepared 3D magnetic resonance neuroimaging accelerated using compressed sensing and k-space sampling order optimization.,Magnetic resonance imaging,include,fulltext_screening,"Blinded radiologist diagnostic-quality assessment of compressed-sensing-accelerated 3D brain MRI reconstruction, directly evaluating fidelity/diagnostic-quality loss with human readers as the baseline safety-evaluation method.",,,,FALSE,"{""Dat Mai_fulltext"": ""include""}","[""evaluate the clinical diagnostic efficacy of accelerated 3D magnetic resonance neuroimaging by radiological assessment""]",2020 - Diagnostic quality assessment of IR-prepared 3D magnetic resonance neuroimaging accelerated using compressed sensing and - PMID 32890675.md,,0.66,medium,{},1,"{""include"": 1}"
2026-07-27T12:23:32.158013+00:00,32898682,10.1016/j.neuroimage.2020.117340,2020,Disentangling time series between brain tissues improves fMRI data quality using a time-dependent deep neural network.,NeuroImage,exclude,fulltext_screening,,"wrong_outcome: DL fMRI denoising improving functional-connectivity quality; outcome is connectivity homogeneity, not reconstruction fidelity/diagnostic safety.",,,FALSE,"{""Dat Mai_fulltext"": ""exclude""}","[""a novel deep neural network for denoising fMRI data, named denoising neural network (DeNN)""]",2020 - Disentangling time series between brain tissues improves fMRI data quality using a time-dependent deep neural network. - PMID 32898682.md,,0.72,medium,{},1,"{""exclude"": 1}"
2026-07-27T12:23:32.158013+00:00,32333478,10.1002/mrm.28295,2020,Echo planar time-resolved imaging with subspace reconstruction and optimized spatiotemporal encoding.,Magnetic resonance in medicine,exclude,fulltext_screening,,wrong_outcome: EPTI subspace reconstruction/encoding method evaluated by reconstruction error/image quality; no safety/fidelity-evaluation contribution.,,,FALSE,"{""Dat Mai_fulltext"": ""exclude""}","[""a subspace reconstruction framework is developed to improve the reconstruction accuracy of EPTI""]",2020 - Echo planar time-resolved imaging with subspace reconstruction and optimized spatiotemporal encoding. - PMID 32333478.md,,0.75,medium,{},1,"{""exclude"": 1}"
